pid	adid	relevance	like	dislike
612e7ef85edba8d26ef96c99	23849396077330362	5	It is useful, interesting, or informative.;I trust the ad, it looks authentic or trustworthy.;It is well designed or eye-catching.	I do not dislike this ad.
612e7ef85edba8d26ef96c99	23848761521860598	3	I do not like this ad.	I do not dislike this ad.
612e7ef85edba8d26ef96c99	23848681620940580	3	It is useful, interesting, or informative.	I do not dislike this ad.
612e7ef85edba8d26ef96c99	23849411746200541	4	I do not like this ad.	I do not dislike this ad.
612e7ef85edba8d26ef96c99	23848802944180604	2	I do not like this ad.	I find the ad pushy or it causes me to feel anxious.
612e7ef85edba8d26ef96c99	23848837398300598	3	I am interested in what is being advertised.	I do not dislike this ad.
612e7ef85edba8d26ef96c99	23848275713940283	3	It is useful, interesting, or informative.	I do not dislike this ad.
612e7ef85edba8d26ef96c99	6249750651599	3	I do not like this ad.	I cannot tell what is being advertised.
601387b4aa37e127b0544497	23849216639750375	5	It clearly looks like an ad and can be filtered out.;I am interested in what is being advertised.;It is useful, interesting, or informative.;It is clear what product the ad is selling.;The content is engaging, clever or amusing.	I do not dislike this ad.
601387b4aa37e127b0544497	6295394303723	5	I trust the ad, it looks authentic or trustworthy.;I am interested in what is being advertised.;It is useful, interesting, or informative.;I trust the advertiser.;It is clear what product the ad is selling.;The content is engaging, clever or amusing.	I do not dislike this ad.
601387b4aa37e127b0544497	6292605470528	4	I am interested in what is being advertised.;It clearly looks like an ad and can be filtered out.	I do not dislike this ad.
601387b4aa37e127b0544497	23849081447340581	4	It clearly looks like an ad and can be filtered out.;I am interested in what is being advertised.;It is clear what product the ad is selling.	I do not dislike this ad.
601387b4aa37e127b0544497	23849050680360044	3	It clearly looks like an ad and can be filtered out.;I am interested in what is being advertised.;It is useful, interesting, or informative.;It is clear what product the ad is selling.;The content is engaging, clever or amusing.	I do not dislike this ad.
601387b4aa37e127b0544497	23849407200560315	3	It clearly looks like an ad and can be filtered out.;I am interested in what is being advertised.;It is useful, interesting, or informative.;It is well designed or eye-catching.;The content is engaging, clever or amusing.;It is clear what product the ad is selling.	I do not dislike this ad.
601387b4aa37e127b0544497	23849311704120498	5	I trust the ad, it looks authentic or trustworthy.;I am interested in what is being advertised.;It is useful, interesting, or informative.;I trust the advertiser.;It is clear what product the ad is selling.;The content is engaging, clever or amusing.	I do not dislike this ad.
601387b4aa37e127b0544497	23850101212280154	5	It clearly looks like an ad and can be filtered out.;I am interested in what is being advertised.;It is useful, interesting, or informative.;It is well designed or eye-catching.;It is clear what product the ad is selling.;The content is engaging, clever or amusing.	I do not dislike this ad.
993453	6267308570444	4	I do not like this ad.;It clearly looks like an ad and can be filtered out.	I cannot tell what is being advertised.;I do not trust this ad, it seems like a scam.
993453	23849530507080341	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.;I find the content uncomfortable, offensive, or repulsive.;I cannot tell what is being advertised.;I do not trust this ad, it seems like a scam.;I do not like the design of the ad.
993453	6264738282573	4	I do not like this ad.;I am interested in what is being advertised.	I do not like the design of the ad.
993453	6255756531530	2	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.;I dislike the advertiser.;I do not like the design of the ad.
993453	23849127384310625	4	It clearly looks like an ad and can be filtered out.;It is well designed or eye-catching.;I am interested in what is being advertised.	I do not dislike this ad.
993453	23848817030150367	2	I do not like this ad.	I cannot tell what is being advertised.;I do not like the design of the ad.
993453	23849835556340416	4	It clearly looks like an ad and can be filtered out.;It is well designed or eye-catching.	I do not dislike this ad.
993453	6302959777123	2	I do not like this ad.	I find the ad pushy or it causes me to feel anxious.;It contains clickbait, sensationalized, or shocking content.;I do not trust this ad, it seems like a scam.;I dislike the advertiser.;I dislike the type of product being advertised.;I do not like the design of the ad.
993453	6268294000604	1	I do not like this ad.	I find the ad pushy or it causes me to feel anxious.;I cannot tell what is being advertised.;I do not like the design of the ad.
993453	23849352536820132	3	I do not like this ad.	I do not trust this ad, it seems like a scam.
993453	23849571304240057	1	I do not like this ad.	I cannot tell what is being advertised.;I do not trust this ad, it seems like a scam.;I dislike the advertiser.;I dislike the type of product being advertised.;I do not like the design of the ad.
993453	23850069342730777	2	I do not like this ad.	I cannot tell what is being advertised.;I do not trust this ad, it seems like a scam.
993453	23849050680360044	3	It is well designed or eye-catching.;It clearly looks like an ad and can be filtered out.;It is clear what product the ad is selling.	I do not dislike this ad.
993453	23849324789510315	5	It clearly looks like an ad and can be filtered out.;I do not like this ad.	I do not dislike this ad.;I do not like the design of the ad.;I do not trust this ad, it seems like a scam.
993453	6267968887357	4	I trust the ad, it looks authentic or trustworthy.;It is well designed or eye-catching.;It is useful, interesting, or informative.;It is clear what product the ad is selling.;I am interested in what is being advertised.	I do not dislike this ad.
993453	6260239004336	3	It is well designed or eye-catching.;I trust the ad, it looks authentic or trustworthy.;It is clear what product the ad is selling.;I am interested in what is being advertised.;I trust the advertiser.	I do not dislike this ad.
993453	23849630194320174	4	I do not like this ad.	I do not trust this ad, it seems like a scam.
993453	6251996103232	4	I do not like this ad.	It contains clickbait, sensationalized, or shocking content.;I do not trust this ad, it seems like a scam.;I do not like the design of the ad.
993453	23849265655220290	2	It clearly looks like an ad and can be filtered out.	I do not dislike this ad.
993453	6274565901463	2	I do not like this ad.	I find the content uncomfortable, offensive, or repulsive.;I cannot tell what is being advertised.;I do not trust this ad, it seems like a scam.;I dislike the advertiser.
993453	23849486723990392	2	It clearly looks like an ad and can be filtered out.;It is clear what product the ad is selling.;I do not like this ad.	I find the ad pushy or it causes me to feel anxious.;I cannot tell what is being advertised.;I do not trust this ad, it seems like a scam.;I dislike the advertiser.
993453	6272073137683	2	It is well designed or eye-catching.;I am interested in what is being advertised.	I do not dislike this ad.
993453	23849254631500692	4	It is well designed or eye-catching.;I am interested in what is being advertised.	I do not dislike this ad.
993453	23849893959280100	2	I do not like this ad.	I find the ad pushy or it causes me to feel anxious.;It is irrelevant to me, or doesn’t contain interesting information.;I find the content uncomfortable, offensive, or repulsive.;It contains clickbait, sensationalized, or shocking content.;I do not trust this ad, it seems like a scam.;I dislike the advertiser.;I dislike the type of product being advertised.;I do not like the design of the ad.
805102	23849600545680562	2	It clearly looks like an ad and can be filtered out.;It is clear what product the ad is selling.;I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.;I do not like the design of the ad.;I do not trust this ad, it seems like a scam.;I dislike the type of product being advertised.
805102	6250134726300	1	It clearly looks like an ad and can be filtered out.;I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.;I cannot tell what is being advertised.;I do not like the design of the ad.;I do not trust this ad, it seems like a scam.
